playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
lopezal03,2022,1,CIN,NL,0,0,3,0,0,0,0,8,2,2,2.0,0,0,0.2,6.75,0.0,0.0,0.0,0.0,10.0,3.0,2,0.0,0.0,0.0
lopezja04,2023,1,TBA,AL,1,0,4,1,0,0,1,37,14,6,0.0,2,8,0.28,4.38,0.0,1.0,2.0,0.0,54.0,1.0,7,0.0,0.0,1.0
lopezja04,2024,1,TBA,AL,0,0,4,1,0,0,0,31,5,6,2.0,7,8,0.135,5.23,0.0,0.0,2.0,0.0,46.0,1.0,7,0.0,0.0,0.0
lopezja04,2025,1,ATH,AL,7,7,21,17,0,0,0,278,81,42,15.0,37,113,0.23,4.08,0.0,0.0,8.0,1.0,399.0,1.0,47,2.0,0.0,2.0
lopezjo02,2020,1,KCA,AL,0,0,1,0,0,0,0,2,3,2,0.0,0,0,0.6,27.0,0.0,0.0,0.0,0.0,5.0,0.0,2,0.0,0.0,0.0
lopezjo02,2020,2,BAL,AL,2,2,9,6,0,0,0,115,43,27,7.0,12,28,0.287,6.34,1.0,4.0,3.0,0.0,169.0,1.0,30,1.0,3.0,4.0
lopezjo02,2021,1,BAL,AL,3,14,33,25,0,0,0,365,142,82,21.0,56,112,0.293,6.07,2.0,9.0,10.0,2.0,555.0,2.0,83,1.0,3.0,14.0
lopezjo02,2022,1,BAL,AL,4,6,44,0,0,0,19,145,30,9,3.0,17,54,0.174,1.68,1.0,2.0,4.0,2.0,196.0,35.0,15,1.0,2.0,4.0
lopezjo02,2022,2,MIN,AL,0,1,23,0,0,0,4,68,23,11,1.0,14,18,0.271,4.37,4.0,3.0,3.0,0.0,102.0,12.0,11,0.0,0.0,2.0
lopezjo02,2023,1,MIN,AL,4,2,37,0,0,0,3,106,34,20,7.0,11,27,0.256,5.09,3.0,2.0,8.0,0.0,155.0,12.0,22,1.0,2.0,3.0
lopezjo02,2023,2,MIA,NL,2,0,12,0,0,0,0,35,20,12,1.0,9,8,0.4,9.26,0.0,3.0,0.0,0.0,61.0,2.0,13,0.0,2.0,1.0
lopezjo02,2023,3,BAL,AL,0,0,12,0,0,0,0,36,13,7,4.0,2,14,0.271,5.25,0.0,0.0,0.0,0.0,50.0,1.0,7,0.0,0.0,1.0
lopezjo02,2024,1,NYN,NL,1,2,28,0,0,0,2,79,25,11,3.0,11,19,0.255,3.76,1.0,2.0,2.0,0.0,111.0,8.0,13,0.0,0.0,4.0
lopezjo02,2024,2,CHN,NL,1,1,24,0,0,0,2,80,21,6,3.0,8,31,0.214,2.03,0.0,0.0,0.0,0.0,106.0,8.0,6,0.0,0.0,3.0
lopezjo02,2025,1,WAS,NL,6,0,26,0,0,0,1,74,25,18,1.0,7,17,0.266,6.57,0.0,3.0,3.0,0.0,106.0,5.0,18,0.0,2.0,2.0
lopezjo03,2023,1,TBA,AL,0,0,1,0,0,0,0,6,3,1,0.0,1,2,0.333,4.5,0.0,0.0,0.0,0.0,10.0,0.0,1,0.0,0.0,0.0
lopezni01,2022,1,KCA,AL,0,0,1,0,0,0,0,3,3,2,2.0,0,0,0.5,18.0,0.0,0.0,0.0,0.0,6.0,1.0,2,0.0,0.0,0.0
lopezni01,2023,2,ATL,NL,0,0,2,0,0,0,0,7,4,2,1.0,2,0,0.364,7.71,0.0,0.0,0.0,0.0,13.0,2.0,2,0.0,0.0,0.0
lopezni01,2025,1,LAA,AL,0,0,1,0,0,0,0,1,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0.0,0.0
lopezpa01,2020,1,MIA,NL,6,4,11,11,0,0,0,172,50,23,4.0,18,59,0.23,3.61,1.0,0.0,2.0,0.0,240.0,0.0,27,0.0,3.0,3.0
lopezpa01,2021,1,MIA,NL,5,5,20,20,0,0,0,308,89,35,11.0,26,115,0.233,3.07,1.0,3.0,7.0,0.0,418.0,0.0,37,1.0,2.0,10.0
lopezpa01,2022,1,MIA,NL,10,10,32,32,0,0,0,540,157,75,21.0,53,174,0.234,3.75,1.0,4.0,8.0,0.0,736.0,0.0,78,0.0,4.0,18.0
lopezpa01,2023,1,MIN,AL,11,8,32,32,1,1,0,582,176,79,24.0,48,234,0.238,3.66,1.0,7.0,9.0,0.0,801.0,0.0,81,1.0,4.0,10.0
lopezpa01,2024,1,MIN,AL,15,10,32,32,0,0,0,556,180,84,26.0,41,198,0.251,4.08,0.0,3.0,8.0,0.0,772.0,0.0,90,2.0,4.0,11.0
lopezpa01,2025,1,MIN,AL,5,4,14,14,0,0,0,227,64,23,6.0,20,73,0.225,2.74,0.0,1.0,4.0,2.0,312.0,0.0,28,0.0,3.0,3.0
lopezre01,2020,1,CHA,AL,1,3,8,8,0,0,0,79,28,19,9.0,15,24,0.269,6.49,0.0,1.0,1.0,0.0,121.0,0.0,21,1.0,0.0,2.0
lopezre01,2021,1,CHA,AL,4,4,20,9,0,0,0,173,42,22,10.0,13,55,0.205,3.43,0.0,1.0,0.0,0.0,222.0,3.0,27,0.0,4.0,1.0
lopezre01,2022,1,CHA,AL,6,4,61,1,0,0,0,196,51,20,1.0,11,63,0.218,2.76,1.0,4.0,1.0,0.0,254.0,8.0,24,3.0,4.0,4.0
lopezre01,2023,1,CHA,AL,2,5,43,0,0,0,4,126,33,20,7.0,22,52,0.213,4.29,1.0,2.0,0.0,1.0,178.0,13.0,21,0.0,1.0,0.0
lopezre01,2023,2,LAA,AL,0,2,13,0,0,0,2,39,12,4,1.0,8,19,0.235,2.77,1.0,1.0,1.0,0.0,60.0,3.0,4,0.0,0.0,0.0
lopezre01,2023,3,CLE,AL,1,0,12,0,0,0,0,33,5,0,0.0,4,12,0.143,0.0,0.0,1.0,0.0,0.0,40.0,0.0,0,0.0,0.0,2.0
lopezre01,2024,1,ATL,NL,8,5,26,25,0,0,0,407,108,30,10.0,42,148,0.22,1.99,0.0,2.0,2.0,1.0,543.0,0.0,32,1.0,6.0,14.0
lopezre01,2025,1,ATL,NL,0,0,1,1,0,0,0,15,9,3,1.0,2,1,0.391,5.4,0.0,0.0,0.0,0.0,25.0,0.0,3,0.0,0.0,0.0
lopezyo01,2020,1,ARI,NL,0,1,20,0,0,0,0,59,21,13,4.0,9,16,0.269,5.95,2.0,0.0,0.0,1.0,87.0,7.0,15,0.0,0.0,5.0
lopezyo01,2021,1,ARI,NL,0,0,13,0,0,0,0,37,18,9,3.0,6,13,0.333,6.57,2.0,0.0,0.0,0.0,61.0,5.0,10,0.0,1.0,0.0
lopezyo01,2022,1,NYN,NL,1,0,8,0,0,0,0,33,14,7,2.0,5,10,0.311,5.73,1.0,0.0,1.0,0.0,51.0,5.0,8,0.0,0.0,1.0
lordbr02,2025,1,WAS,NL,5,10,48,19,0,0,0,392,126,63,17.0,43,108,0.255,4.34,0.0,1.0,3.0,0.0,546.0,2.0,65,3.0,3.0,13.0
lorenmi01,2020,1,CIN,NL,3,1,18,2,0,0,0,101,30,16,3.0,17,35,0.236,4.28,1.0,2.0,1.0,1.0,147.0,2.0,17,1.0,1.0,1.0
lorenmi01,2021,1,CIN,NL,1,2,27,0,0,0,4,87,26,18,2.0,14,21,0.241,5.59,0.0,5.0,1.0,0.0,125.0,5.0,18,1.0,1.0,4.0
lorenmi01,2022,1,LAA,AL,8,6,18,18,0,0,0,293,81,46,11.0,44,85,0.224,4.24,0.0,3.0,4.0,0.0,411.0,0.0,48,0.0,1.0,13.0
lorenmi01,2023,1,DET,AL,5,7,18,18,0,0,0,317,89,42,11.0,27,83,0.233,3.58,0.0,4.0,2.0,1.0,418.0,0.0,44,3.0,3.0,13.0
lorenmi01,2023,2,PHI,NL,4,2,11,7,1,1,1,142,49,29,9.0,20,28,0.265,5.51,0.0,0.0,0.0,0.0,206.0,2.0,32,0.0,1.0,6.0
lorenmi01,2024,1,TEX,AL,5,6,19,18,0,0,0,305,82,43,15.0,48,75,0.225,3.81,0.0,3.0,5.0,0.0,419.0,1.0,43,0.0,2.0,13.0
lorenmi01,2024,2,KCA,AL,2,0,7,6,0,0,0,86,19,5,2.0,12,22,0.183,1.57,0.0,0.0,1.0,0.0,117.0,0.0,6,0.0,0.0,1.0
lorenmi01,2025,1,KCA,AL,7,11,27,26,0,0,0,425,149,73,25.0,39,127,0.268,4.64,0.0,12.0,6.0,0.0,606.0,0.0,76,0.0,4.0,9.0
loupaa01,2020,1,TBA,AL,3,2,24,0,0,0,0,75,17,7,3.0,4,22,0.2,2.52,0.0,0.0,3.0,0.0,96.0,6.0,9,2.0,1.0,2.0
loupaa01,2021,1,NYN,NL,6,0,65,2,0,0,0,170,37,6,1.0,16,57,0.192,0.95,0.0,0.0,4.0,0.0,218.0,6.0,9,1.0,4.0,10.0
loupaa01,2022,1,LAA,AL,0,5,65,0,0,0,1,176,54,25,4.0,22,52,0.235,3.84,3.0,0.0,8.0,0.0,260.0,7.0,38,0.0,0.0,4.0
loupaa01,2023,1,LAA,AL,2,3,55,0,0,0,1,146,65,33,6.0,20,45,0.313,6.1,4.0,2.0,2.0,1.0,231.0,21.0,37,0.0,1.0,1.0
loutory01,2024,1,SLN,NL,0,0,3,0,0,0,0,7,2,0,0.0,1,0,0.222,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0,0.0,0.0,0.0
loutory01,2025,1,LAN,NL,0,0,2,0,0,0,0,9,4,5,1.0,2,2,0.308,15.0,0.0,0.0,1.0,0.0,16.0,2.0,5,0.0,0.0,0.0
loutory01,2025,2,WAS,NL,1,0,10,0,0,0,0,27,16,12,3.0,6,6,0.364,12.0,0.0,0.0,1.0,0.0,52.0,3.0,16,0.0,1.0,0.0
lovelri01,2020,1,KCA,AL,0,0,1,0,0,0,0,3,1,1,1.0,1,0,0.333,9.0,0.0,0.0,0.0,0.0,4.0,0.0,1,0.0,0.0,1.0
lovelri01,2021,1,KCA,AL,2,0,20,0,0,0,1,62,16,8,3.0,6,23,0.211,3.48,1.0,1.0,1.0,0.0,84.0,2.0,9,0.0,1.0,0.0
lovelri01,2023,1,OAK,AL,0,3,27,0,0,0,0,70,15,12,3.0,10,24,0.188,4.63,0.0,0.0,3.0,0.0,96.0,3.0,13,0.0,3.0,2.0
lovelri01,2024,1,CHN,NL,0,1,7,0,0,0,0,17,9,5,1.0,2,6,0.346,7.94,0.0,0.0,0.0,0.0,28.0,0.0,5,0.0,0.0,0.0
lovelri01,2024,2,TBA,AL,3,5,28,0,0,0,2,86,25,12,2.0,9,20,0.236,3.77,1.0,1.0,2.0,0.0,119.0,8.0,13,1.0,1.0,3.0
lovelri01,2025,1,TOR,AL,0,1,2,0,0,0,0,5,2,4,0.0,2,3,0.333,21.6,0.0,0.0,3.0,0.0,12.0,0.0,4,0.0,1.0,0.0
lovelri01,2025,2,NYN,NL,0,0,8,0,0,0,0,30,10,7,3.0,4,9,0.256,6.3,0.0,0.0,1.0,0.0,45.0,0.0,8,0.0,1.0,1.0
lowderh01,2024,1,CIN,NL,2,2,6,6,0,0,0,92,25,4,0.0,14,22,0.219,1.17,0.0,0.0,0.0,0.0,128.0,0.0,4,0.0,0.0,2.0
lowthza01,2021,1,BAL,AL,1,3,10,6,0,0,0,89,36,22,6.0,13,30,0.298,6.67,0.0,1.0,4.0,0.0,138.0,2.0,23,0.0,0.0,3.0
lowthza01,2022,1,BAL,AL,0,0,1,0,0,0,0,16,8,5,0.0,2,1,0.348,8.44,0.0,0.0,1.0,0.0,28.0,0.0,6,0.0,2.0,0.0
lucasea01,2023,1,OAK,AL,0,0,6,0,0,0,0,20,10,6,1.0,4,7,0.323,8.1,1.0,2.0,0.0,0.0,35.0,1.0,6,0.0,0.0,0.0
lucasea01,2024,1,OAK,AL,0,0,3,0,0,0,0,11,8,6,0.0,3,6,0.4,14.73,0.0,0.0,0.0,0.0,23.0,2.0,7,0.0,0.0,0.0
lucasea01,2024,2,DET,AL,1,0,3,0,0,0,0,10,3,2,0.0,2,2,0.25,5.4,0.0,0.0,1.0,0.0,16.0,0.0,2,0.0,1.0,0.0
lucasea01,2024,3,TOR,AL,0,0,2,0,0,0,0,14,6,6,1.0,4,2,0.333,11.57,0.0,0.0,0.0,0.0,22.0,0.0,6,0.0,0.0,1.0
lucasea01,2025,1,TOR,AL,3,3,6,5,0,0,0,73,25,18,5.0,12,23,0.272,6.66,0.0,1.0,0.0,0.0,108.0,0.0,18,0.0,4.0,3.0
lucchjo01,2020,1,SDN,NL,0,1,3,2,0,0,0,17,13,5,0.0,2,5,0.464,7.94,0.0,0.0,1.0,0.0,32.0,0.0,5,0.0,1.0,1.0
lucchjo01,2021,1,NYN,NL,1,4,11,8,0,0,0,115,34,19,4.0,11,41,0.245,4.46,0.0,1.0,2.0,0.0,157.0,1.0,20,2.0,2.0,6.0
lucchjo01,2023,1,NYN,NL,4,0,9,9,0,0,0,140,44,15,4.0,17,32,0.251,2.89,0.0,1.0,2.0,1.0,195.0,0.0,17,1.0,0.0,7.0
lucchjo01,2024,1,NYN,NL,0,2,2,2,0,0,0,31,8,6,1.0,8,7,0.216,5.23,0.0,1.0,0.0,0.0,46.0,0.0,6,1.0,0.0,0.0
lucchjo01,2025,1,SFN,NL,0,1,38,0,0,0,0,115,35,16,4.0,12,31,0.235,3.76,1.0,2.0,2.0,1.0,165.0,4.0,17,2.0,0.0,2.0
luetglu01,2021,1,NYA,AL,4,2,57,1,0,0,1,217,67,22,6.0,15,78,0.238,2.74,1.0,8.0,3.0,0.0,301.0,13.0,30,0.0,1.0,3.0
luetglu01,2022,1,NYA,AL,4,4,50,0,0,0,2,172,63,17,4.0,17,60,0.276,2.67,1.0,1.0,4.0,0.0,251.0,18.0,19,0.0,2.0,2.0
luetglu01,2023,1,ATL,NL,1,0,12,0,0,0,0,41,17,11,2.0,7,14,0.304,7.24,0.0,2.0,1.0,0.0,65.0,5.0,11,0.0,1.0,1.0
lugose01,2020,1,NYN,NL,3,4,16,7,0,0,3,110,40,21,8.0,10,47,0.274,5.15,1.0,1.0,2.0,0.0,160.0,6.0,22,0.0,2.0,3.0
lugose01,2021,1,NYN,NL,4,3,46,0,0,0,1,139,41,18,6.0,19,55,0.237,3.5,2.0,0.0,1.0,0.0,195.0,10.0,18,0.0,2.0,2.0
lugose01,2022,1,NYN,NL,3,2,62,0,0,0,3,195,58,26,9.0,18,69,0.233,3.6,1.0,2.0,3.0,0.0,272.0,20.0,26,0.0,2.0,2.0
lugose01,2023,1,SDN,NL,8,7,26,26,0,0,0,439,140,58,19.0,36,140,0.249,3.57,0.0,3.0,3.0,0.0,604.0,0.0,62,0.0,2.0,12.0
lugose01,2024,1,KCA,AL,16,9,33,33,1,0,0,620,177,69,16.0,48,181,0.229,3.0,1.0,4.0,9.0,0.0,836.0,0.0,75,2.0,4.0,18.0
lugose01,2025,1,KCA,AL,8,7,26,26,0,0,0,436,133,67,27.0,55,125,0.244,4.15,1.0,5.0,6.0,0.0,611.0,0.0,70,3.0,1.0,9.0
luplojo01,2021,2,TBA,AL,0,0,1,0,0,0,0,3,2,1,1.0,0,0,0.4,9.0,0.0,0.0,0.0,0.0,5.0,1.0,1,0.0,0.0,0.0
luplojo01,2023,2,MIN,AL,0,1,2,0,0,0,0,4,1,2,1.0,0,0,0.2,13.5,0.0,1.0,1.0,0.0,6.0,2.0,3,0.0,0.0,0.0
luzarje01,2020,1,OAK,AL,3,2,12,9,0,0,0,177,58,27,9.0,17,59,0.257,4.12,1.0,3.0,3.0,1.0,248.0,1.0,27,1.0,1.0,5.0
luzarje01,2021,1,OAK,AL,2,4,13,6,0,0,0,114,46,29,11.0,16,40,0.297,6.87,0.0,3.0,0.0,0.0,173.0,1.0,32,1.0,1.0,3.0
luzarje01,2021,2,MIA,NL,4,5,12,12,0,0,0,172,60,41,9.0,32,58,0.269,6.44,1.0,5.0,4.0,0.0,264.0,0.0,41,1.0,4.0,5.0
luzarje01,2022,1,MIA,NL,4,7,18,18,0,0,0,301,69,37,10.0,35,120,0.191,3.32,0.0,5.0,2.0,0.0,400.0,0.0,40,1.0,1.0,7.0
luzarje01,2023,1,MIA,NL,10,10,32,32,0,0,0,536,162,71,22.0,55,208,0.239,3.58,1.0,7.0,6.0,1.0,741.0,0.0,79,1.0,2.0,18.0
luzarje01,2024,1,MIA,NL,3,6,12,12,0,0,0,200,61,37,9.0,22,58,0.246,5.0,0.0,3.0,2.0,0.0,274.0,0.0,37,1.0,1.0,6.0
luzarje01,2025,1,PHI,NL,15,7,32,32,0,0,0,551,167,80,16.0,57,216,0.24,3.92,0.0,2.0,3.0,1.0,758.0,0.0,85,0.0,2.0,10.0
lylesjo01,2020,1,TEX,AL,1,6,12,9,0,0,0,173,67,45,12.0,23,36,0.285,7.02,0.0,3.0,2.0,1.0,266.0,0.0,49,1.0,5.0,2.0
lylesjo01,2021,1,TEX,AL,10,13,32,30,0,0,0,540,194,103,38.0,56,146,0.278,5.15,0.0,9.0,7.0,0.0,769.0,1.0,104,2.0,7.0,18.0
lylesjo01,2022,1,BAL,AL,12,11,32,32,1,0,0,537,196,88,26.0,52,144,0.276,4.42,0.0,5.0,8.0,0.0,774.0,0.0,94,0.0,4.0,18.0
lylesjo01,2023,1,KCA,AL,6,17,31,31,3,0,0,533,176,124,39.0,45,120,0.255,6.28,0.0,10.0,6.0,0.0,748.0,0.0,130,1.0,5.0,13.0
lylesjo01,2024,1,KCA,AL,0,0,5,0,0,0,0,15,2,0,0.0,2,3,0.118,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0,0.0,0.0,0.0
lynchda02,2021,1,KCA,AL,4,6,15,15,0,0,0,204,80,43,9.0,31,55,0.295,5.69,0.0,4.0,4.0,1.0,311.0,0.0,46,1.0,4.0,8.0
lynchda02,2022,1,KCA,AL,4,13,27,27,0,0,0,395,155,75,21.0,52,122,0.29,5.13,2.0,7.0,5.0,2.0,600.0,0.0,79,2.0,6.0,11.0
lynchda02,2023,1,KCA,AL,3,4,9,9,0,0,0,157,50,27,9.0,16,34,0.245,4.64,0.0,1.0,1.0,1.0,223.0,0.0,29,0.0,2.0,1.0
lynchda02,2024,1,KCA,AL,2,0,16,3,0,0,1,130,29,16,6.0,14,39,0.188,3.32,0.0,0.0,4.0,0.0,174.0,3.0,17,0.0,2.0,4.0
lynchda02,2025,1,KCA,AL,6,2,57,2,0,0,1,203,66,23,8.0,26,45,0.26,3.06,1.0,1.0,6.0,0.0,289.0,8.0,24,2.0,1.0,6.0
lynnla01,2020,1,TEX,AL,6,3,13,13,1,0,0,252,64,31,13.0,25,89,0.206,3.32,0.0,2.0,6.0,0.0,344.0,0.0,34,1.0,1.0,5.0
lynnla01,2021,1,CHA,AL,11,6,28,28,1,1,0,471,123,47,18.0,45,176,0.209,2.69,2.0,5.0,2.0,0.0,641.0,0.0,52,2.0,2.0,6.0
lynnla01,2022,1,CHA,AL,8,7,21,21,0,0,0,365,119,54,19.0,19,124,0.247,3.99,0.0,4.0,10.0,0.0,512.0,0.0,65,0.0,2.0,6.0
lynnla01,2023,1,CHA,AL,6,9,21,21,0,0,0,359,130,86,28.0,45,144,0.27,6.47,1.0,3.0,7.0,0.0,535.0,0.0,94,0.0,2.0,9.0
lynnla01,2023,2,LAN,NL,7,2,11,11,0,0,0,192,59,31,16.0,22,47,0.238,4.36,0.0,0.0,2.0,0.0,273.0,0.0,33,0.0,0.0,4.0
lynnla01,2024,1,SLN,NL,7,4,23,23,0,0,0,352,113,50,16.0,44,109,0.247,3.84,0.0,3.0,4.0,0.0,511.0,0.0,64,1.0,4.0,7.0
lyonsty01,2020,1,NYA,AL,0,0,1,0,0,0,0,5,3,4,0.0,1,0,0.375,21.6,0.0,0.0,1.0,0.0,10.0,0.0,4,0.0,0.0,0.0
machaan02,2021,1,WAS,NL,1,2,40,0,0,0,0,107,30,14,4.0,15,30,0.226,3.53,1.0,3.0,5.0,0.0,154.0,6.0,17,0.0,1.0,3.0
machaan02,2022,1,WAS,NL,2,0,51,0,0,0,0,178,55,22,7.0,26,46,0.241,3.34,0.0,3.0,2.0,0.0,261.0,14.0,32,0.0,5.0,3.0
machaan02,2023,1,WAS,NL,4,1,44,0,0,0,0,150,53,29,12.0,13,43,0.282,5.22,2.0,1.0,1.0,1.0,207.0,8.0,29,3.0,2.0,8.0
maciejo01,2024,1,NYA,AL,0,0,4,0,0,0,0,21,4,2,1.0,2,7,0.16,2.57,0.0,0.0,0.0,0.0,27.0,4.0,2,0.0,0.0,0.0
macivwi01,2025,1,ATH,AL,0,0,2,0,0,0,0,6,4,0,0.0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0,0.0,0.0,0.0
maddety01,2024,1,DET,AL,1,1,6,1,0,0,0,69,25,11,2.0,8,17,0.275,4.3,0.0,0.0,1.0,0.0,101.0,0.0,12,0.0,1.0,2.0
maderlu01,2021,1,MIA,NL,0,0,6,0,0,0,0,36,13,12,3.0,8,4,0.277,9.0,1.0,0.0,1.0,0.0,56.0,3.0,12,0.0,0.0,2.0
madribl01,2023,1,HOU,AL,0,0,1,0,0,0,0,3,1,1,1.0,1,0,0.333,9.0,0.0,0.0,0.0,0.0,4.0,1.0,1,0.0,0.0,1.0
maedake01,2020,1,MIN,AL,6,1,11,11,0,0,0,200,40,20,9.0,10,80,0.168,2.7,0.0,0.0,0.0,0.0,248.0,0.0,20,0.0,0.0,2.0
maedake01,2021,1,MIN,AL,6,5,21,21,0,0,0,319,106,55,16.0,32,113,0.258,4.66,1.0,3.0,7.0,0.0,453.0,0.0,60,1.0,1.0,9.0
maedake01,2023,1,MIN,AL,6,8,21,20,0,0,0,313,94,49,17.0,28,117,0.239,4.23,0.0,2.0,3.0,0.0,428.0,0.0,50,0.0,3.0,10.0
maedake01,2024,1,DET,AL,3,7,29,17,0,0,0,337,124,76,22.0,31,96,0.28,6.09,0.0,3.0,5.0,0.0,485.0,2.0,80,0.0,6.0,9.0
maedake01,2025,1,DET,AL,0,0,7,0,0,0,0,24,9,7,1.0,6,8,0.265,7.88,0.0,2.0,3.0,0.0,43.0,5.0,8,0.0,0.0,0.0
magilma01,2020,1,SEA,AL,0,1,11,0,0,0,0,31,9,7,3.0,6,11,0.231,6.1,0.0,1.0,0.0,0.0,45.0,0.0,7,0.0,0.0,1.0
mahlety01,2020,1,CIN,NL,2,2,10,9,0,0,0,143,34,19,6.0,21,60,0.198,3.59,0.0,2.0,4.0,1.0,201.0,0.0,21,0.0,4.0,2.0
mahlety01,2021,1,CIN,NL,13,6,33,33,0,0,0,540,158,75,24.0,64,210,0.234,3.75,0.0,4.0,10.0,0.0,759.0,0.0,78,9.0,2.0,9.0
mahlety01,2022,1,CIN,NL,5,7,19,19,0,0,0,313,91,51,12.0,39,114,0.232,4.4,0.0,3.0,2.0,1.0,440.0,0.0,53,1.0,5.0,3.0
mahlety01,2022,2,MIN,AL,1,1,4,4,0,0,0,49,13,8,4.0,4,12,0.22,4.41,0.0,0.0,0.0,0.0,63.0,0.0,8,0.0,0.0,2.0
mahlety01,2023,1,MIN,AL,1,2,5,5,0,0,0,77,22,9,5.0,5,28,0.227,3.16,0.0,0.0,0.0,0.0,102.0,0.0,11,0.0,0.0,2.0
mahlety01,2024,1,TEX,AL,0,1,3,3,0,0,0,38,14,7,1.0,4,10,0.28,4.97,0.0,1.0,1.0,0.0,56.0,0.0,7,0.0,1.0,1.0
mahlety01,2025,1,TEX,AL,6,4,16,16,0,0,0,260,69,21,5.0,29,66,0.218,2.18,0.0,0.0,0.0,1.0,346.0,0.0,21,0.0,1.0,8.0
mailelu01,2021,1,MIL,NL,0,0,1,0,0,0,0,3,2,1,1.0,0,0,0.4,9.0,0.0,0.0,0.0,0.0,5.0,1.0,1,0.0,0.0,0.0
mailelu01,2023,1,CIN,NL,0,0,4,0,0,0,0,13,12,8,4.0,0,0,0.5,16.62,0.0,0.0,0.0,0.0,25.0,4.0,8,0.0,1.0,0.0
mailelu01,2024,1,CIN,NL,0,0,3,0,0,0,0,11,6,6,1.0,0,0,0.353,14.73,0.0,0.0,0.0,0.0,18.0,3.0,6,0.0,1.0,0.0
mailelu01,2025,1,KCA,AL,0,0,1,0,0,0,0,3,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0.0,0.0,0.0
maldoan01,2024,1,MIA,NL,1,1,16,1,0,0,1,57,21,12,1.0,7,11,0.28,5.68,3.0,1.0,0.0,0.0,82.0,6.0,12,0.0,0.0,1.0
maldoan01,2025,1,ATH,AL,0,0,6,0,0,0,0,18,10,8,3.0,5,7,0.357,12.0,1.0,1.0,0.0,0.0,33.0,5.0,8,0.0,0.0,0.0
maldoma01,2023,1,HOU,AL,0,0,1,0,0,0,0,3,5,4,1.0,1,0,0.714,36.0,0.0,0.0,1.0,0.0,10.0,1.0,4,0.0,1.0,0.0
manaese01,2020,1,OAK,AL,4,3,11,11,0,0,0,162,57,27,7.0,8,45,0.27,4.5,0.0,1.0,1.0,0.0,222.0,0.0,32,0.0,2.0,5.0
manaese01,2021,1,OAK,AL,11,10,32,32,2,2,0,538,179,78,25.0,41,194,0.255,3.91,0.0,5.0,9.0,1.0,754.0,0.0,79,1.0,1.0,10.0
manaese01,2022,1,SDN,NL,8,9,30,28,0,0,0,474,155,87,29.0,50,156,0.254,4.96,1.0,0.0,3.0,0.0,671.0,1.0,95,2.0,5.0,11.0
manaese01,2023,1,SFN,NL,7,6,37,10,0,0,1,353,104,58,14.0,42,128,0.234,4.44,0.0,3.0,8.0,0.0,499.0,2.0,68,0.0,5.0,12.0
manaese01,2024,1,NYN,NL,12,6,32,32,0,0,0,545,134,70,21.0,63,184,0.202,3.47,0.0,4.0,9.0,0.0,738.0,0.0,75,0.0,3.0,11.0
manaese01,2025,1,NYN,NL,2,4,15,12,0,0,0,182,62,38,13.0,12,75,0.257,5.64,0.0,2.0,7.0,0.0,263.0,2.0,38,2.0,1.0,1.0
mannima01,2021,1,DET,AL,4,7,18,18,0,0,0,256,96,55,10.0,33,57,0.279,5.8,0.0,1.0,3.0,0.0,385.0,0.0,59,0.0,4.0,3.0
mannima01,2022,1,DET,AL,2,3,12,12,0,0,0,189,55,24,6.0,19,48,0.231,3.43,0.0,2.0,1.0,0.0,263.0,0.0,27,0.0,5.0,1.0
mannima01,2023,1,DET,AL,5,4,15,15,0,0,0,234,60,31,11.0,21,50,0.212,3.58,0.0,0.0,5.0,0.0,316.0,0.0,37,1.0,5.0,4.0
mannima01,2024,1,DET,AL,0,1,5,5,0,0,0,83,31,15,3.0,12,23,0.287,4.88,0.0,1.0,0.0,0.0,123.0,0.0,15,0.0,3.0,1.0
manoaal01,2021,1,TOR,AL,9,2,20,20,0,0,0,335,77,40,12.0,40,127,0.192,3.22,0.0,0.0,16.0,1.0,459.0,0.0,44,0.0,2.0,10.0
manoaal01,2022,1,TOR,AL,16,7,31,31,0,0,0,590,144,49,16.0,51,180,0.202,2.24,0.0,5.0,15.0,0.0,786.0,0.0,55,1.0,5.0,12.0
manoaal01,2023,1,TOR,AL,3,9,19,19,0,0,0,262,93,57,15.0,59,79,0.269,5.87,1.0,3.0,9.0,3.0,415.0,0.0,61,0.0,1.0,7.0
manoaal01,2024,1,TOR,AL,1,2,5,5,0,0,0,73,17,10,5.0,8,26,0.189,3.7,0.0,1.0,4.0,0.0,103.0,0.0,16,0.0,1.0,2.0
mantijo01,2020,1,ARI,NL,0,0,4,0,0,0,0,7,3,4,0.0,4,2,0.273,15.43,0.0,0.0,0.0,0.0,15.0,1.0,4,0.0,0.0,0.0
mantijo01,2021,1,ARI,NL,0,3,57,0,0,0,0,119,45,15,1.0,17,38,0.292,3.4,3.0,2.0,1.0,0.0,177.0,7.0,24,1.0,4.0,6.0
