playerID,awardID,yearID,lgID,tie,notes
donaljo02,Silver Slugger,2016,AL,,3B
donovbr01,Gold Glove,2022,NL,,UT
doylebr02,Gold Glove,2023,NL,,OF
doylebr02,Gold Glove,2024,NL,,CF
doylela01,Most Valuable Player,1912,NL,,
doziebr01,Gold Glove,2017,AL,,2B
drabedo01,Cy Young Award,1990,NL,,
drurybr01,Silver Slugger,2022,NL,,UT
drysddo01,Cy Young Award,1962,ML,,
dubonma01,Gold Glove,2023,AL,,UT
dubonma01,Gold Glove,2025,AL,,UT
durhale01,Silver Slugger,1982,NL,,OF
duvalad01,Gold Glove,2021,NL,,CF
dyeje01,Gold Glove,2000,AL,,OF
dyeje01,Silver Slugger,2006,AL,,OF
dyeje01,World Series MVP,2005,ML,,
dykstle01,Silver Slugger,1993,NL,,OF
easleda01,Silver Slugger,1998,AL,,2B
eckerde01,ALCS MVP,1988,AL,,
eckerde01,Cy Young Award,1992,AL,,
eckerde01,Most Valuable Player,1992,AL,,
eckstda01,World Series MVP,2006,ML,,
edmanto01,Gold Glove,2021,NL,,2B
edmanto01,NLCS MVP,2024,NL,,
edmonji01,Gold Glove,1997,AL,,OF
edmonji01,Gold Glove,1998,AL,,OF
edmonji01,Gold Glove,2000,NL,,OF
edmonji01,Gold Glove,2001,NL,,OF
edmonji01,Gold Glove,2002,NL,,OF
edmonji01,Gold Glove,2003,NL,,OF
edmonji01,Gold Glove,2004,NL,,OF
edmonji01,Gold Glove,2005,NL,,OF
edmonji01,Silver Slugger,2004,NL,,OF
edwarjo01,Gold Glove,1963,NL,,C
edwarjo01,Gold Glove,1964,NL,,C
elliobo01,Most Valuable Player,1947,NL,,
ellsbja01,Gold Glove,2011,AL,,CF
ellsbja01,Silver Slugger,2011,AL,,OF
ensbemo01,Silver Slugger,2005,NL,,3B
erstada01,Gold Glove,2000,AL,,OF
erstada01,Gold Glove,2002,AL,,OF
erstada01,Gold Glove,2004,AL,,1B
erstada01,Silver Slugger,2000,AL,,OF
escobal02,ALCS MVP,2015,AL,,
escobal02,Gold Glove,2015,AL,,SS
estrajo01,Silver Slugger,2004,NL,,C
ethiean01,Gold Glove,2011,NL,,RF
ethiean01,Silver Slugger,2009,NL,,OF
evansdw01,Gold Glove,1976,AL,,OF
evansdw01,Gold Glove,1978,AL,,OF
evansdw01,Gold Glove,1979,AL,,OF
evansdw01,Gold Glove,1981,AL,,OF
evansdw01,Gold Glove,1982,AL,,OF
evansdw01,Gold Glove,1983,AL,,OF
evansdw01,Gold Glove,1984,AL,,OF
evansdw01,Gold Glove,1985,AL,Y,OF
evansdw01,Silver Slugger,1981,AL,,OF
evansdw01,Silver Slugger,1987,AL,,OF
eversjo01,Most Valuable Player,1914,NL,,
fernato01,Gold Glove,1986,AL,,SS
fernato01,Gold Glove,1987,AL,,SS
fernato01,Gold Glove,1988,AL,,SS
fernato01,Gold Glove,1989,AL,,SS
fieldce01,Silver Slugger,1990,AL,,1B
fieldce01,Silver Slugger,1991,AL,,1B
fieldpr01,Silver Slugger,2007,NL,,1B
fieldpr01,Silver Slugger,2011,NL,,1B
fieldpr01,Silver Slugger,2012,AL,,1B
fingero01,Cy Young Award,1981,AL,,
fingero01,Most Valuable Player,1981,AL,,
fingero01,World Series MVP,1974,ML,,
finlest01,Gold Glove,1995,NL,,OF
finlest01,Gold Glove,1996,NL,,OF
finlest01,Gold Glove,1999,NL,,OF
finlest01,Gold Glove,2000,NL,,OF
finlest01,Gold Glove,2004,NL,,OF
fiskca01,Gold Glove,1972,AL,,C
fiskca01,Silver Slugger,1981,AL,,C
fiskca01,Silver Slugger,1985,AL,,C
fiskca01,Silver Slugger,1988,AL,,C
flanami01,Cy Young Award,1979,AL,,
floodcu01,Gold Glove,1963,NL,,OF
floodcu01,Gold Glove,1964,NL,,OF
floodcu01,Gold Glove,1965,NL,,OF
floodcu01,Gold Glove,1966,NL,,OF
floodcu01,Gold Glove,1967,NL,,OF
floodcu01,Gold Glove,1968,NL,,OF
floodcu01,Gold Glove,1969,NL,,OF
flynndo01,Gold Glove,1980,NL,,2B
fordwh01,Cy Young Award,1961,ML,,
fordwh01,World Series MVP,1961,ML,,
forscbo01,Silver Slugger,1980,NL,,P
forscbo01,Silver Slugger,1987,NL,,P
fossera01,Gold Glove,1970,AL,,C
fossera01,Gold Glove,1971,AL,,C
fostege01,Most Valuable Player,1977,NL,,
fostege01,Silver Slugger,1981,NL,,OF
foxne01,Gold Glove,1957,ML,,2B
foxne01,Gold Glove,1959,AL,,2B
foxne01,Gold Glove,1960,AL,,2B
foxne01,Most Valuable Player,1959,AL,,
foxxji01,Most Valuable Player,1932,AL,,
foxxji01,Most Valuable Player,1933,AL,,
foxxji01,Most Valuable Player,1938,AL,,
francje02,Gold Glove,2007,NL,,OF
francju01,Silver Slugger,1988,AL,,2B
francju01,Silver Slugger,1989,AL,,2B
francju01,Silver Slugger,1990,AL,,2B
francju01,Silver Slugger,1991,AL,,2B
francju01,Silver Slugger,1994,AL,,DH
francty01,Gold Glove,2025,AL,,1B
freehbi01,Gold Glove,1965,AL,,C
freehbi01,Gold Glove,1966,AL,,C
freehbi01,Gold Glove,1967,AL,,C
freehbi01,Gold Glove,1968,AL,,C
freehbi01,Gold Glove,1969,AL,,C
freemfr01,Gold Glove,2018,NL,Y,1B
freemfr01,Most Valuable Player,2020,NL,,
freemfr01,Silver Slugger,2019,NL,,1B
freemfr01,Silver Slugger,2020,NL,,1B
freemfr01,Silver Slugger,2021,NL,,1B
freemfr01,World Series MVP,2024,ML,,
freesda01,NLCS MVP,2011,NL,,
freesda01,World Series MVP,2011,ML,,
fregoji01,Gold Glove,1967,AL,,SS
frelisa01,Gold Glove,2024,NL,,RF
friedma01,Gold Glove,2020,NL,,P
friedma01,Gold Glove,2021,NL,,P
friedma01,Gold Glove,2022,NL,,P
friedma01,Gold Glove,2025,AL,,P
friedma01,Silver Slugger,2021,NL,,P
friscfr01,Most Valuable Player,1931,NL,,
frymatr01,Gold Glove,2000,AL,,3B
frymatr01,Silver Slugger,1992,AL,,SS
gaettga01,ALCS MVP,1987,AL,,
gaettga01,Gold Glove,1986,AL,,3B
gaettga01,Gold Glove,1987,AL,,3B
gaettga01,Gold Glove,1988,AL,,3B
gaettga01,Gold Glove,1989,AL,,3B
gaettga01,Silver Slugger,1995,AL,,3B
gagneer01,Cy Young Award,2003,NL,,
galaran01,Gold Glove,1989,NL,,1B
galaran01,Gold Glove,1990,NL,,1B
galaran01,Silver Slugger,1988,NL,,1B
galaran01,Silver Slugger,1996,NL,,1B
gallayo01,Silver Slugger,2010,NL,,P
gallojo01,Gold Glove,2020,AL,,RF
gallojo01,Gold Glove,2021,AL,,CF
gantro01,Silver Slugger,1991,NL,,OF
garciad02,ALCS MVP,2023,AL,,
garciad02,Gold Glove,2023,AL,,OF
garcida01,Silver Slugger,1982,AL,,2B
garcima01,Gold Glove,2025,AL,,3B
garcino01,Silver Slugger,1997,AL,,SS
gardnbr01,Gold Glove,2016,AL,,OF
garvemi01,Silver Slugger,2019,AL,,C
garvest01,Gold Glove,1974,NL,,1B
garvest01,Gold Glove,1975,NL,,1B
garvest01,Gold Glove,1976,NL,,1B
garvest01,Gold Glove,1977,NL,,1B
garvest01,Most Valuable Player,1974,NL,,
garvest01,NLCS MVP,1978,NL,,
garvest01,NLCS MVP,1984,NL,,
garzama01,ALCS MVP,2008,AL,,
gehrich01,Most Valuable Player,1937,AL,,
gehrilo01,Most Valuable Player,1927,AL,,
gehrilo01,Most Valuable Player,1936,AL,,
geronce01,Gold Glove,1974,NL,,OF
geronce01,Gold Glove,1975,NL,,OF
geronce01,Gold Glove,1976,NL,,OF
geronce01,Gold Glove,1977,NL,,OF
giambja01,Most Valuable Player,2000,AL,,
giambja01,Silver Slugger,2001,AL,,1B
giambja01,Silver Slugger,2002,AL,,1B
gibsobo01,Cy Young Award,1968,NL,,
gibsobo01,Cy Young Award,1970,NL,,
gibsobo01,Gold Glove,1965,NL,,P
gibsobo01,Gold Glove,1966,NL,,P
gibsobo01,Gold Glove,1967,NL,,P
gibsobo01,Gold Glove,1968,NL,,P
gibsobo01,Gold Glove,1969,NL,,P
gibsobo01,Gold Glove,1970,NL,,P
gibsobo01,Gold Glove,1971,NL,,P
gibsobo01,Gold Glove,1972,NL,,P
gibsobo01,Gold Glove,1973,NL,,P
gibsobo01,Most Valuable Player,1968,NL,,
gibsobo01,World Series MVP,1964,ML,,
gibsobo01,World Series MVP,1967,ML,,
gibsoki01,ALCS MVP,1984,AL,,
gibsoki01,Most Valuable Player,1988,NL,,
gibsoki01,Silver Slugger,1988,NL,,OF
gimenan01,Gold Glove,2022,AL,,2B
gimenan01,Gold Glove,2023,AL,,2B
gimenan01,Gold Glove,2024,AL,,2B
glaustr01,Silver Slugger,2000,AL,,3B
glaustr01,Silver Slugger,2001,AL,,3B
glaustr01,World Series MVP,2002,ML,,
glavito02,Cy Young Award,1991,NL,,
glavito02,Cy Young Award,1998,NL,,
glavito02,Silver Slugger,1991,NL,,P
glavito02,Silver Slugger,1995,NL,,P
glavito02,Silver Slugger,1996,NL,,P
glavito02,Silver Slugger,1998,NL,,P
glavito02,World Series MVP,1995,ML,,
goldspa01,Gold Glove,2013,NL,,1B
goldspa01,Gold Glove,2015,NL,,1B
goldspa01,Gold Glove,2017,NL,,1B
goldspa01,Gold Glove,2021,NL,,1B
goldspa01,Most Valuable Player,2022,NL,,
goldspa01,Silver Slugger,2013,NL,,1B
goldspa01,Silver Slugger,2015,NL,,1B
goldspa01,Silver Slugger,2017,NL,,1B
goldspa01,Silver Slugger,2018,NL,,1B
goldspa01,Silver Slugger,2022,NL,,1B
gomesya01,Silver Slugger,2014,AL,,C
gomezca01,Gold Glove,2013,NL,,CF
gonzaad01,Gold Glove,2008,NL,,1B
gonzaad01,Gold Glove,2009,NL,,1B
gonzaad01,Gold Glove,2011,AL,,1B
gonzaad01,Gold Glove,2014,NL,,1B
gonzaad01,Silver Slugger,2011,AL,,1B
gonzaad01,Silver Slugger,2014,NL,,1B
gonzaca01,Gold Glove,2010,NL,,OF
gonzaca01,Gold Glove,2012,NL,,LF
gonzaca01,Gold Glove,2013,NL,,LF
gonzaca01,Silver Slugger,2010,NL,,OF
gonzaca01,Silver Slugger,2015,NL,,OF
gonzaju03,Most Valuable Player,1996,AL,,
gonzaju03,Most Valuable Player,1998,AL,,
gonzaju03,Silver Slugger,1992,AL,,OF
gonzaju03,Silver Slugger,1993,AL,,OF
gonzaju03,Silver Slugger,1996,AL,,OF
gonzaju03,Silver Slugger,1997,AL,,OF
gonzaju03,Silver Slugger,1998,AL,,OF
gonzaju03,Silver Slugger,2001,AL,,OF
gonzalu01,Silver Slugger,2001,NL,,OF
goodedw01,Cy Young Award,1985,NL,,
goodedw01,Silver Slugger,1992,NL,,P
goodmhu01,Silver Slugger,2025,NL,,C
gordoal01,Gold Glove,2011,AL,,LF
gordoal01,Gold Glove,2012,AL,,LF
gordoal01,Gold Glove,2013,AL,,LF
gordoal01,Gold Glove,2014,AL,,LF
gordoal01,Gold Glove,2017,AL,,LF
gordoal01,Gold Glove,2018,AL,,LF
gordoal01,Gold Glove,2019,AL,,LF
gordoal01,Gold Glove,2020,AL,,CF
gordode01,Gold Glove,2015,NL,,2B
gordode01,Silver Slugger,2015,NL,,2B
gordojo01,Most Valuable Player,1942,AL,,
gourryu01,Gold Glove,2021,AL,,1B
gracema01,Gold Glove,1992,NL,,1B
gracema01,Gold Glove,1993,NL,,1B
gracema01,Gold Glove,1995,NL,,1B
gracema01,Gold Glove,1996,NL,,1B
grandcu01,Silver Slugger,2011,AL,,OF
greenha01,Most Valuable Player,1935,AL,,
greenha01,Most Valuable Player,1940,AL,,
greenmi01,Silver Slugger,1988,AL,,OF
greenri02,Silver Slugger,2025,AL,,OF
greensh01,Gold Glove,1999,AL,,OF
greensh01,Silver Slugger,1999,AL,,OF
greinza01,Cy Young Award,2009,AL,,
greinza01,Gold Glove,2014,NL,,P
greinza01,Gold Glove,2015,NL,,P
greinza01,Gold Glove,2016,NL,,P
greinza01,Gold Glove,2017,NL,,P
greinza01,Gold Glove,2018,NL,,P
greinza01,Gold Glove,2019,NL,,P
greinza01,Silver Slugger,2013,NL,,P
greinza01,Silver Slugger,2019,NL,,P
grichbo01,Gold Glove,1973,AL,,2B
grichbo01,Gold Glove,1974,AL,,2B
grichbo01,Gold Glove,1975,AL,,2B
grichbo01,Gold Glove,1976,AL,,2B
grichbo01,Silver Slugger,1981,AL,,2B
griffal01,Gold Glove,1985,AL,,SS
griffdo01,Gold Glove,1972,AL,,2B
griffke02,Gold Glove,1990,AL,,OF
griffke02,Gold Glove,1991,AL,,OF
griffke02,Gold Glove,1992,AL,,OF
griffke02,Gold Glove,1993,AL,,OF
griffke02,Gold Glove,1994,AL,,OF
griffke02,Gold Glove,1995,AL,,OF
griffke02,Gold Glove,1996,AL,,OF
griffke02,Gold Glove,1997,AL,,OF
griffke02,Gold Glove,1998,AL,,OF
griffke02,Gold Glove,1999,AL,,OF
griffke02,Most Valuable Player,1997,AL,,
griffke02,Silver Slugger,1991,AL,,OF
griffke02,Silver Slugger,1993,AL,,OF
griffke02,Silver Slugger,1994,AL,,OF
griffke02,Silver Slugger,1996,AL,,OF
griffke02,Silver Slugger,1997,AL,,OF
griffke02,Silver Slugger,1998,AL,,OF
griffke02,Silver Slugger,1999,AL,,OF
grishtr01,Gold Glove,2020,NL,,CF
grishtr01,Gold Glove,2022,NL,,OF
grissma02,ALCS MVP,1997,AL,,
grissma02,Gold Glove,1993,NL,,OF
grissma02,Gold Glove,1994,NL,,OF
grissma02,Gold Glove,1995,NL,,OF
grissma02,Gold Glove,1996,NL,,OF
groatdi01,Most Valuable Player,1960,NL,,
grovele01,Most Valuable Player,1931,AL,,
grubeke01,Gold Glove,1990,AL,,3B
grubeke01,Silver Slugger,1990,AL,,3B
grudzma01,Gold Glove,2006,AL,,2B
guerrpe01,Silver Slugger,1982,NL,,OF
guerrpe01,World Series MVP,1981,ML,Y,
guerrvl01,Most Valuable Player,2004,AL,,
guerrvl01,Silver Slugger,1999,NL,,OF
guerrvl01,Silver Slugger,2000,NL,,OF
guerrvl01,Silver Slugger,2002,NL,,OF
guerrvl01,Silver Slugger,2004,AL,,OF
guerrvl01,Silver Slugger,2005,AL,,OF
guerrvl01,Silver Slugger,2006,AL,,OF
guerrvl01,Silver Slugger,2007,AL,,OF
guerrvl01,Silver Slugger,2010,AL,,DH
guerrvl02,ALCS MVP,2025,AL,,
guerrvl02,Gold Glove,2022,AL,,1B
guerrvl02,Silver Slugger,2021,AL,,1B
guerrvl02,Silver Slugger,2024,AL,,1B
guidrro01,Cy Young Award,1978,AL,,
guidrro01,Gold Glove,1982,AL,,P
guidrro01,Gold Glove,1983,AL,,P
guidrro01,Gold Glove,1984,AL,,P
guidrro01,Gold Glove,1985,AL,,P
guidrro01,Gold Glove,1986,AL,,P
guilloz01,Gold Glove,1990,AL,,SS
gutiefr01,Gold Glove,2010,AL,,OF
gwynnto01,Gold Glove,1986,NL,,OF
gwynnto01,Gold Glove,1987,NL,,OF
gwynnto01,Gold Glove,1989,NL,,OF
gwynnto01,Gold Glove,1990,NL,,OF
gwynnto01,Gold Glove,1991,NL,,OF
gwynnto01,Silver Slugger,1984,NL,,OF
gwynnto01,Silver Slugger,1986,NL,,OF
gwynnto01,Silver Slugger,1987,NL,,OF
gwynnto01,Silver Slugger,1989,NL,,OF
gwynnto01,Silver Slugger,1994,NL,,OF
gwynnto01,Silver Slugger,1995,NL,,OF
gwynnto01,Silver Slugger,1997,NL,,OF
haddiha01,Gold Glove,1958,NL,,P
haddiha01,Gold Glove,1959,NL,,P
haddiha01,Gold Glove,1960,NL,,P
hallaro01,Cy Young Award,2003,AL,,
hallaro01,Cy Young Award,2010,NL,,
hamelco01,NLCS MVP,2008,NL,,
hamelco01,World Series MVP,2008,ML,,
hamiljo03,ALCS MVP,2010,AL,,
hamiljo03,Most Valuable Player,2010,AL,,
hamiljo03,Silver Slugger,2008,AL,,OF
hamiljo03,Silver Slugger,2010,AL,,OF
hamiljo03,Silver Slugger,2012,AL,,OF
hamptmi01,Gold Glove,2003,NL,,P
hamptmi01,NLCS MVP,2000,NL,,
hamptmi01,Silver Slugger,1999,NL,,P
hamptmi01,Silver Slugger,2000,NL,,P
hamptmi01,Silver Slugger,2001,NL,,P
hamptmi01,Silver Slugger,2002,NL,,P
hamptmi01,Silver Slugger,2003,NL,,P
happia01,Gold Glove,2022,NL,,OF
happia01,Gold Glove,2023,NL,,OF
happia01,Gold Glove,2024,NL,,LF
happia01,Gold Glove,2025,NL,,LF
hardyjj01,Gold Glove,2012,AL,,SS
hardyjj01,Gold Glove,2013,AL,,SS
hardyjj01,Gold Glove,2014,AL,,SS
hardyjj01,Silver Slugger,2013,AL,,SS
harpebr03,Most Valuable Player,2015,NL,,
harpebr03,Most Valuable Player,2021,NL,,
harpebr03,NLCS MVP,2022,NL,,
harpebr03,Silver Slugger,2015,NL,,OF
harpebr03,Silver Slugger,2021,NL,,OF
harpebr03,Silver Slugger,2023,NL,,DH
harpebr03,Silver Slugger,2024,NL,,1B
harrebu01,Gold Glove,1971,NL,,SS
hartnga01,Most Valuable Player,1935,NL,,
hayeske01,Gold Glove,2023,NL,,3B
hayeske01,Gold Glove,2025,NL,,3B
headlch01,Gold Glove,2012,NL,,3B
headlch01,Silver Slugger,2012,NL,,3B
heimjo01,Gold Glove,2023,AL,,C
hellije01,Gold Glove,2012,AL,,P
helmsto01,Gold Glove,1970,NL,,2B
helmsto01,Gold Glove,1971,NL,,2B
heltoto01,Gold Glove,2001,NL,,1B
heltoto01,Gold Glove,2002,NL,,1B
heltoto01,Gold Glove,2004,NL,,1B
heltoto01,Silver Slugger,2000,NL,,1B
heltoto01,Silver Slugger,2001,NL,,1B
heltoto01,Silver Slugger,2002,NL,,1B
heltoto01,Silver Slugger,2003,NL,,1B
hendegu01,Silver Slugger,2023,AL,,UT
henderi01,ALCS MVP,1989,AL,,
henderi01,Gold Glove,1981,AL,,OF
henderi01,Most Valuable Player,1990,AL,,
henderi01,Silver Slugger,1981,AL,,OF
henderi01,Silver Slugger,1985,AL,,OF
henderi01,Silver Slugger,1990,AL,,OF
hendrge01,Silver Slugger,1980,NL,,OF
hendrge01,Silver Slugger,1983,NL,,1B
hentgpa01,Cy Young Award,1996,AL,,
hernace02,Gold Glove,2020,AL,,2B
hernafe02,Cy Young Award,2010,AL,,
hernake01,Gold Glove,1978,NL,,1B
hernake01,Gold Glove,1979,NL,,1B
hernake01,Gold Glove,1980,NL,,1B
hernake01,Gold Glove,1981,NL,,1B
hernake01,Gold Glove,1982,NL,,1B
hernake01,Gold Glove,1983,NL,,1B
hernake01,Gold Glove,1984,NL,,1B
hernake01,Gold Glove,1985,NL,,1B
hernake01,Gold Glove,1986,NL,,1B
hernake01,Gold Glove,1987,NL,,1B
hernake01,Gold Glove,1988,NL,,1B
hernake01,Most Valuable Player,1979,NL,Y,
hernake01,Silver Slugger,1980,NL,,1B
hernake01,Silver Slugger,1984,NL,,1B
hernali01,NLCS MVP,1997,NL,,
hernali01,Silver Slugger,2004,NL,,P
hernali01,World Series MVP,1997,ML,,
hernaor01,ALCS MVP,1999,AL,,
hernate01,Silver Slugger,2020,AL,,OF
hernate01,Silver Slugger,2021,AL,,OF
hernate01,Silver Slugger,2024,NL,,OF
hernawi01,Cy Young Award,1984,AL,,
hernawi01,Most Valuable Player,1984,AL,,
hershor01,ALCS MVP,1995,AL,,
hershor01,Cy Young Award,1988,NL,,
hershor01,Gold Glove,1988,NL,,P
hershor01,NLCS MVP,1988,NL,,
hershor01,Silver Slugger,1993,NL,,P
hershor01,World Series MVP,1988,ML,,
heywaja01,Gold Glove,2012,NL,,RF
heywaja01,Gold Glove,2014,NL,,RF
heywaja01,Gold Glove,2015,NL,,RF
heywaja01,Gold Glove,2016,NL,,OF
heywaja01,Gold Glove,2017,NL,,RF
hillaa01,Silver Slugger,2009,AL,,2B
hillaa01,Silver Slugger,2012,NL,,2B
hitchst01,NLCS MVP,1998,NL,,
hodgegi01,Gold Glove,1957,ML,,1B
hodgegi01,Gold Glove,1958,NL,,1B
hodgegi01,Gold Glove,1959,NL,,1B
hoernni01,Gold Glove,2023,NL,,2B
hoernni01,Gold Glove,2025,NL,,2B
hollima01,NLCS MVP,2007,NL,,
hollima01,Silver Slugger,2006,NL,,OF
hollima01,Silver Slugger,2007,NL,,OF
hollima01,Silver Slugger,2008,NL,,OF
hollima01,Silver Slugger,2010,NL,,OF
hootobu01,NLCS MVP,1981,NL,,
hornsro01,Most Valuable Player,1925,NL,,
hornsro01,Most Valuable Player,1929,NL,,
hosmeer01,Gold Glove,2013,AL,,1B
hosmeer01,Gold Glove,2014,AL,,1B
hosmeer01,Gold Glove,2015,AL,,1B
hosmeer01,Gold Glove,2017,AL,,1B
hosmeer01,Silver Slugger,2017,AL,,1B
howarel01,Gold Glove,1963,AL,,C
howarel01,Gold Glove,1964,AL,,C
howarel01,Most Valuable Player,1963,AL,,
howarry01,Most Valuable Player,2006,NL,,
howarry01,NLCS MVP,2009,NL,,
howarry01,Silver Slugger,2006,NL,,1B
hoytla01,Cy Young Award,1983,AL,,
hubbeca01,Most Valuable Player,1933,NL,,
hubbeca01,Most Valuable Player,1936,NL,,
hubbske01,Gold Glove,1962,NL,,2B
hudsoda01,Silver Slugger,2011,NL,,P
hudsoor01,Gold Glove,2005,AL,,2B
hudsoor01,Gold Glove,2006,NL,,2B
hudsoor01,Gold Glove,2007,NL,,2B
hudsoor01,Gold Glove,2009,NL,,2B
huffau01,Silver Slugger,2008,AL,,DH
hundlra01,Gold Glove,1967,NL,,C
hunteca01,Cy Young Award,1974,AL,,
hunteto01,Gold Glove,2001,AL,,OF
hunteto01,Gold Glove,2002,AL,,OF
hunteto01,Gold Glove,2003,AL,,OF
hunteto01,Gold Glove,2004,AL,,OF
hunteto01,Gold Glove,2005,AL,,OF
hunteto01,Gold Glove,2006,AL,,OF
hunteto01,Gold Glove,2007,AL,,OF
hunteto01,Gold Glove,2008,AL,,OF
hunteto01,Gold Glove,2009,AL,,OF
hunteto01,Silver Slugger,2009,AL,,OF
hunteto01,Silver Slugger,2013,AL,,OF
inciaen01,Gold Glove,2016,NL,,OF
inciaen01,Gold Glove,2017,NL,,CF
inciaen01,Gold Glove,2018,NL,,CF
izturce01,Gold Glove,2004,NL,,SS
jacksre01,Most Valuable Player,1973,AL,,
jacksre01,Silver Slugger,1980,AL,,DH
jacksre01,Silver Slugger,1982,AL,,OF
jacksre01,World Series MVP,1973,ML,,
jacksre01,World Series MVP,1977,ML,,
jenkife01,Cy Young Award,1971,NL,,
jenseja01,Gold Glove,1959,AL,,RF
jenseja01,Most Valuable Player,1958,AL,,
jeterde01,Gold Glove,2004,AL,,SS
jeterde01,Gold Glove,2005,AL,,SS
jeterde01,Gold Glove,2006,AL,,SS
jeterde01,Gold Glove,2009,AL,,SS
jeterde01,Gold Glove,2010,AL,,SS
jeterde01,Silver Slugger,2006,AL,,SS
jeterde01,Silver Slugger,2007,AL,,SS
jeterde01,Silver Slugger,2008,AL,,SS
jeterde01,Silver Slugger,2009,AL,,SS
jeterde01,Silver Slugger,2012,AL,,SS
jeterde01,World Series MVP,2000,ML,,
jimenel02,Silver Slugger,2020,AL,,OF
johnsch04,Gold Glove,1995,NL,,C
johnsch04,Gold Glove,1996,NL,,C
johnsch04,Gold Glove,1997,NL,,C
johnsch04,Gold Glove,1998,NL,,C
johnsda02,Gold Glove,1969,AL,,2B
johnsda02,Gold Glove,1970,AL,,2B
johnsda02,Gold Glove,1971,AL,,2B
johnsho01,Silver Slugger,1989,NL,,3B
johnsho01,Silver Slugger,1991,NL,,3B
johnsra05,Cy Young Award,1995,AL,,
johnsra05,Cy Young Award,1999,NL,,
johnsra05,Cy Young Award,2000,NL,,
johnsra05,Cy Young Award,2001,NL,,
johnsra05,Cy Young Award,2002,NL,,
johnsra05,World Series MVP,2001,ML,Y,
johnswa01,Most Valuable Player,1913,AL,,
johnswa01,Most Valuable Player,1924,AL,,
jonesad01,Gold Glove,2009,AL,,OF
jonesad01,Gold Glove,2012,AL,,CF
jonesad01,Gold Glove,2013,AL,,CF
jonesad01,Gold Glove,2014,AL,,RF
jonesad01,Silver Slugger,2013,AL,,OF
jonesan01,Gold Glove,1998,NL,,OF
jonesan01,Gold Glove,1999,NL,,OF
jonesan01,Gold Glove,2000,NL,,OF
jonesan01,Gold Glove,2001,NL,,OF
jonesan01,Gold Glove,2002,NL,,OF
jonesan01,Gold Glove,2003,NL,,OF
jonesan01,Gold Glove,2004,NL,,OF
jonesan01,Gold Glove,2005,NL,,OF
jonesan01,Gold Glove,2006,NL,,OF
jonesan01,Gold Glove,2007,NL,,OF
jonesan01,Silver Slugger,2005,NL,,OF
jonesch06,Most Valuable Player,1999,NL,,
jonesch06,Silver Slugger,1999,NL,,3B
jonesch06,Silver Slugger,2000,NL,,3B
jonesra01,Cy Young Award,1976,NL,,
jorgemi01,Gold Glove,1973,NL,,1B
judgeaa01,Most Valuable Player,2022,AL,,
judgeaa01,Most Valuable Player,2024,AL,,
judgeaa01,Most Valuable Player,2025,AL,,
judgeaa01,Silver Slugger,2017,AL,,OF
judgeaa01,Silver Slugger,2021,AL,,OF
judgeaa01,Silver Slugger,2022,AL,,OF
judgeaa01,Silver Slugger,2024,AL,,OF
judgeaa01,Silver Slugger,2025,AL,,OF
justida01,ALCS MVP,2000,AL,,
justida01,Silver Slugger,1993,NL,,OF
justida01,Silver Slugger,1997,AL,,OF
kaatji01,Gold Glove,1962,AL,,P
kaatji01,Gold Glove,1963,AL,,P
kaatji01,Gold Glove,1964,AL,,P
kaatji01,Gold Glove,1965,AL,,P
kaatji01,Gold Glove,1966,AL,,P
kaatji01,Gold Glove,1967,AL,,P
kaatji01,Gold Glove,1968,AL,,P
kaatji01,Gold Glove,1969,AL,,P
kaatji01,Gold Glove,1970,AL,,P
kaatji01,Gold Glove,1971,AL,,P
kaatji01,Gold Glove,1972,AL,,P
kaatji01,Gold Glove,1973,AL,,P
kaatji01,Gold Glove,1974,AL,,P
kaatji01,Gold Glove,1975,AL,,P
kaatji01,Gold Glove,1976,NL,,P
kaatji01,Gold Glove,1977,NL,,P
kalinal01,Gold Glove,1957,ML,,RF
kalinal01,Gold Glove,1958,AL,,RF
kalinal01,Gold Glove,1959,AL,,CF
kalinal01,Gold Glove,1961,AL,,OF
kalinal01,Gold Glove,1962,AL,,OF
kalinal01,Gold Glove,1963,AL,,OF
kalinal01,Gold Glove,1964,AL,,OF
kalinal01,Gold Glove,1965,AL,,OF
kalinal01,Gold Glove,1966,AL,,OF
kalinal01,Gold Glove,1967,AL,,OF
karroer01,Silver Slugger,1995,NL,,1B
kempma01,Gold Glove,2009,NL,,OF
kempma01,Gold Glove,2011,NL,,CF
kempma01,Silver Slugger,2009,NL,,OF
kempma01,Silver Slugger,2011,NL,,OF
kendrho01,NLCS MVP,2019,NL,,
kennead01,ALCS MVP,2002,AL,,
kennete02,Silver Slugger,1983,NL,,C
kentje01,Most Valuable Player,2000,NL,,
kentje01,Silver Slugger,2000,NL,,2B
kentje01,Silver Slugger,2001,NL,,2B
kentje01,Silver Slugger,2002,NL,,2B
kentje01,Silver Slugger,2005,NL,,2B
kershcl01,Cy Young Award,2011,NL,,
kershcl01,Cy Young Award,2013,NL,,
kershcl01,Cy Young Award,2014,NL,,
kershcl01,Gold Glove,2011,NL,,P
kershcl01,Most Valuable Player,2014,NL,,
kessido01,Gold Glove,1969,NL,,SS
kessido01,Gold Glove,1970,NL,,SS
keuchda01,Cy Young Award,2015,AL,,
keuchda01,Gold Glove,2014,AL,,P
